Distance(mi),Crossing,Junction,Traffic_Calming,Visibility(mi),Sunrise_Sunset,Month,Day_of_Week,Hour,Severity,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Precipitation(in),Weather_Condition_Cloudy,Weather_Condition_Fair,Weather_Condition_Fog,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunder,Weather_Condition_Wintry Mix,cluster_location_0,cluster_location_1,cluster_location_2,cluster_location_3,cluster_location_4,cluster_location_5,cluster_location_6,cluster_location_7,cluster_location_8,cluster_location_9
0.47,0,0,0,2.302585092994046,1,7,4,9,2,66.0,66.0,65.0,30.09,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.012,0,0,0,2.302585092994046,1,4,1,17,2,66.0,66.0,40.0,30.15,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.887,0,0,0,2.302585092994046,1,8,0,8,2,64.0,64.0,70.0,30.09,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.959,0,0,0,2.302585092994046,0,4,2,6,2,42.0,42.0,79.0,30.1,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.545,0,0,0,2.302585092994046,1,9,4,15,2,76.0,76.0,27.0,29.76,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.156,0,0,0,2.302585092994046,1,7,5,16,2,85.0,85.0,31.0,30.04,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.411,0,1,0,2.302585092994046,1,3,6,15,2,48.0,44.0,61.0,30.31,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.718,0,1,0,2.302585092994046,1,7,2,10,2,64.0,64.0,70.0,30.07,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.491,0,1,0,2.302585092994046,0,10,0,21,2,51.0,51.0,86.0,29.8,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.3280000000000003,0,0,0,2.302585092994046,1,10,4,10,2,55.0,55.0,77.0,30.2,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.82,0,0,0,2.302585092994046,1,8,5,11,2,76.0,76.0,58.0,30.09,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.033,1,0,0,2.302585092994046,0,12,3,16,2,42.0,37.0,79.0,29.68,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.121,0,0,0,2.302585092994046,0,11,0,6,2,58.0,58.0,75.0,29.85,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.467,0,0,0,0.6931471805599453,1,10,3,7,2,45.0,45.0,93.0,30.15,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.039,0,0,0,2.302585092994046,1,6,2,13,2,72.0,72.0,57.0,29.88,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.618,0,1,0,2.302585092994046,1,8,6,13,2,87.0,87.0,37.0,29.99,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.352,0,0,0,2.302585092994046,1,9,4,16,2,88.0,88.0,21.0,29.82,10.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2239999999999999,0,0,0,2.302585092994046,1,5,0,17,2,70.0,70.0,32.0,30.13,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.026,1,0,0,2.302585092994046,1,10,2,15,2,53.0,53.0,77.0,30.12,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.716,1,0,0,2.302585092994046,1,4,4,15,2,62.0,62.0,38.0,30.02,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.326,0,1,0,2.302585092994046,0,11,0,20,2,55.0,55.0,45.0,29.55,13.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.932,0,0,0,2.302585092994046,1,7,1,15,2,85.0,85.0,40.0,29.89,12.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.015,0,0,0,2.302585092994046,1,5,0,5,2,53.0,53.0,83.0,30.09,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.046,0,0,0,2.302585092994046,1,7,2,9,2,65.0,65.0,56.0,30.15,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6,0,0,0,2.302585092994046,1,8,0,14,2,82.0,82.0,41.0,29.85,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.067,0,0,0,2.1972245773362196,0,12,6,0,2,35.0,35.0,96.0,29.75,0.0,0.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.587,0,1,0,2.302585092994046,1,10,5,12,2,58.0,58.0,72.0,30.03,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.653,0,0,0,2.302585092994046,1,6,0,11,2,98.0,98.0,31.0,29.65,6.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.085,0,0,0,2.302585092994046,1,11,1,14,2,52.0,52.0,66.0,30.07,7.0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.128,0,0,0,2.302585092994046,0,12,5,19,2,38.0,33.0,79.0,29.44,6.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.028,0,0,0,2.302585092994046,1,11,4,14,2,51.0,51.0,68.0,30.25,7.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.356,0,1,0,2.302585092994046,1,4,1,11,2,52.0,52.0,54.0,30.11,3.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.146,0,0,0,2.302585092994046,0,11,4,17,2,61.0,61.0,83.0,30.21,7.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.163,0,0,0,2.302585092994046,1,8,2,16,2,82.0,82.0,37.0,29.82,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.072,1,0,0,2.302585092994046,1,3,4,16,2,48.0,42.0,71.0,30.0,15.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.376,0,0,0,2.302585092994046,0,11,1,19,2,44.0,44.0,79.0,30.27,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.083,0,0,0,2.302585092994046,0,6,2,5,2,48.0,48.0,86.0,29.94,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.4,0,0,0,2.302585092994046,1,9,1,14,2,59.0,59.0,78.0,29.89,5.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.39,1,0,0,2.302585092994046,1,8,2,12,2,91.0,91.0,33.0,29.91,10.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.989,0,1,0,2.302585092994046,1,9,0,6,2,44.0,44.0,96.0,29.99,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.021,1,0,0,2.302585092994046,1,7,3,19,2,92.0,92.0,26.0,29.86,13.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.44,0,1,0,2.302585092994046,1,8,4,11,2,64.0,64.0,65.0,29.99,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.019,1,0,0,2.302585092994046,1,10,0,11,2,51.0,51.0,68.0,30.25,8.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.027,0,0,0,2.302585092994046,0,11,1,6,2,53.0,53.0,69.0,29.74,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.171,0,1,0,2.302585092994046,0,10,0,6,2,43.0,40.0,86.0,30.23,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.38,0,0,0,2.302585092994046,0,12,5,17,2,36.0,31.0,97.0,29.24,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.051,0,1,0,2.302585092994046,0,9,2,19,2,58.0,58.0,78.0,29.88,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.387,0,1,0,2.302585092994046,1,7,3,14,2,73.0,73.0,57.0,29.97,6.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.616,0,0,0,2.302585092994046,0,8,2,5,2,62.0,62.0,78.0,29.97,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.738,0,0,1,2.302585092994046,1,12,4,15,2,34.0,26.0,61.0,30.07,10.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.32,0,0,0,2.302585092994046,1,9,6,6,2,63.0,63.0,78.0,30.07,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.528,0,0,0,2.302585092994046,1,11,3,14,2,58.0,58.0,81.0,29.84,17.0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.198,0,0,0,2.302585092994046,1,5,1,11,2,59.0,59.0,62.0,30.23,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.133,0,0,0,2.302585092994046,1,10,0,11,2,51.0,51.0,68.0,30.25,8.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.293,0,0,0,2.302585092994046,0,9,3,19,2,68.0,68.0,61.0,30.13,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.289,0,0,0,2.302585092994046,1,8,0,7,2,65.0,65.0,75.0,29.95,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.383,0,0,0,2.302585092994046,1,10,2,9,2,57.0,57.0,72.0,29.88,12.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.537,0,0,0,2.302585092994046,1,9,4,13,2,68.0,68.0,61.0,30.01,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.109,0,0,0,2.302585092994046,1,7,0,7,2,60.0,60.0,78.0,29.86,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0969999999999999,1,0,0,2.302585092994046,1,5,6,6,2,51.0,51.0,71.0,30.21,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.035,0,0,0,2.302585092994046,1,4,1,14,2,59.0,59.0,38.0,30.08,8.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.344,0,0,0,2.302585092994046,0,11,4,22,2,48.0,43.0,74.0,29.93,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.154,0,0,0,2.302585092994046,0,3,3,21,2,47.0,44.0,74.0,29.89,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8640000000000001,0,0,0,2.302585092994046,1,3,5,12,4,53.0,53.0,57.0,30.39,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.755,0,0,0,2.302585092994046,1,12,5,14,2,50.0,50.0,80.0,29.84,14.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.948,0,0,0,2.302585092994046,1,8,6,16,2,92.0,92.0,30.0,29.92,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.5540000000000003,0,0,0,2.302585092994046,1,9,1,12,2,77.0,77.0,39.0,29.92,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.042,1,0,0,2.302585092994046,1,12,0,9,2,28.0,28.0,85.0,29.6,3.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.236,0,0,0,2.302585092994046,1,8,6,11,4,68.0,68.0,49.0,30.06,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2769999999999999,0,1,0,2.302585092994046,1,5,3,7,2,50.0,50.0,96.0,29.75,12.0,0.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.566,0,0,0,2.302585092994046,1,12,2,14,2,45.0,41.0,71.0,30.03,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.486,0,0,0,2.302585092994046,1,8,1,8,2,57.0,57.0,72.0,29.8,3.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.03,0,0,0,2.302585092994046,0,8,2,3,2,72.0,72.0,55.0,29.96,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.503,0,0,0,2.302585092994046,1,7,3,13,2,72.0,72.0,57.0,29.97,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.898,0,1,0,2.302585092994046,1,3,2,8,2,45.0,40.0,76.0,30.11,10.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.66,0,0,0,2.302585092994046,1,9,4,13,2,68.0,68.0,61.0,30.01,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.216,0,1,0,2.302585092994046,1,11,3,12,2,60.0,60.0,93.0,29.95,10.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.8640000000000001,0,0,0,2.302585092994046,1,6,6,10,2,65.0,65.0,84.0,29.85,6.0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2.102,0,0,0,2.302585092994046,1,8,3,15,2,74.0,74.0,55.0,29.83,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.127,1,0,0,2.302585092994046,0,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.468,0,0,0,2.302585092994046,1,11,4,9,2,49.0,47.0,90.0,29.81,6.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.921,0,0,0,2.302585092994046,1,6,6,19,2,89.0,89.0,39.0,29.78,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.199,0,1,0,2.302585092994046,1,5,4,9,2,57.0,57.0,62.0,30.29,8.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.59,0,0,0,2.302585092994046,1,4,2,16,2,51.0,51.0,63.0,30.11,15.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.55,0,0,0,2.302585092994046,1,9,4,18,2,69.0,69.0,63.0,30.04,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.618,0,0,0,2.302585092994046,1,7,1,15,2,85.0,85.0,40.0,29.86,8.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.382,0,0,0,2.302585092994046,1,10,4,11,2,56.0,56.0,84.0,29.8,7.0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.194,0,1,0,2.302585092994046,0,12,3,7,2,47.0,47.0,90.0,30.03,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.487,0,1,0,2.0794415416798357,1,8,4,9,2,65.0,65.0,84.0,30.06,6.0,0.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.263,1,0,0,2.302585092994046,1,10,2,9,2,57.0,57.0,72.0,29.88,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.289,0,1,0,2.302585092994046,1,4,3,11,2,61.0,61.0,42.0,30.09,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.047,1,0,0,2.302585092994046,1,9,3,9,2,64.0,64.0,54.0,30.03,3.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.733,0,0,0,2.302585092994046,1,9,5,13,2,77.0,77.0,36.0,29.96,6.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.138,0,0,1,2.302585092994046,0,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.736,0,1,0,2.302585092994046,1,11,1,13,2,52.0,52.0,66.0,30.15,15.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7709999999999999,1,0,0,2.302585092994046,1,5,0,10,2,57.0,57.0,57.0,30.19,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7040000000000001,0,1,0,2.302585092994046,1,3,2,14,2,60.0,60.0,42.0,29.95,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.79,0,0,0,2.302585092994046,1,9,1,12,2,60.0,60.0,75.0,30.09,15.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.652,0,0,0,1.6094379124341003,1,12,0,12,2,39.0,39.0,96.0,30.0,3.0,0.03,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.056,0,0,0,2.302585092994046,1,6,2,14,2,66.0,66.0,32.0,30.07,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.516,0,0,0,2.302585092994046,1,9,0,14,2,81.0,81.0,35.0,30.03,9.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5830000000000002,0,0,0,2.302585092994046,0,10,3,7,2,58.0,58.0,58.0,29.82,15.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.031,0,0,0,2.302585092994046,1,8,0,19,2,68.0,68.0,45.0,29.93,7.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.944,0,0,0,2.302585092994046,1,8,1,9,2,69.0,69.0,61.0,30.06,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.205,0,0,0,1.791759469228055,1,11,4,12,2,60.0,60.0,100.0,29.96,6.0,0.07,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.907,0,1,0,2.302585092994046,1,3,5,9,2,46.0,44.0,58.0,30.23,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.469,0,0,0,2.302585092994046,1,11,3,9,2,48.0,44.0,52.0,29.92,9.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.311,0,0,0,2.302585092994046,1,3,0,8,2,40.0,35.0,79.0,30.36,7.0,0.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.7170000000000001,0,1,0,2.302585092994046,1,12,3,11,2,42.0,38.0,82.0,30.0,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.259,0,1,0,2.302585092994046,0,11,4,1,2,52.0,52.0,80.0,29.99,9.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.199,0,0,0,2.302585092994046,1,5,4,10,2,58.0,58.0,60.0,30.28,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3989999999999999,0,0,0,2.302585092994046,1,6,4,13,2,86.0,86.0,43.0,29.93,12.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.109,0,0,0,2.302585092994046,0,3,0,2,2,38.0,38.0,97.0,29.86,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.055,0,0,0,2.302585092994046,1,12,5,15,2,49.0,45.0,80.0,29.6,10.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.6260000000000003,0,0,0,2.302585092994046,1,8,4,10,2,68.0,68.0,52.0,30.13,6.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.01,0,0,0,2.302585092994046,1,4,2,16,2,52.0,52.0,66.0,30.11,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.038,0,0,0,2.302585092994046,1,10,4,11,2,58.0,58.0,72.0,30.19,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.6010000000000004,0,0,0,2.302585092994046,1,9,3,14,2,60.0,60.0,90.0,30.17,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.139,0,0,0,2.302585092994046,0,12,2,16,2,42.0,42.0,79.0,29.83,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3879999999999999,0,0,0,2.302585092994046,1,6,1,11,2,78.0,78.0,50.0,29.76,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.24,0,0,0,2.302585092994046,1,9,2,14,2,70.0,70.0,35.0,30.04,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.233,0,1,0,2.302585092994046,1,12,4,10,2,37.0,30.0,82.0,29.94,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.048,1,0,0,2.302585092994046,0,11,0,17,2,49.0,44.0,69.0,30.07,12.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.446,0,1,0,2.302585092994046,0,11,0,4,2,52.0,52.0,100.0,29.99,5.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.871,0,0,0,2.302585092994046,1,10,0,9,2,48.0,48.0,80.0,30.25,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.728,0,0,0,2.302585092994046,1,4,5,19,2,75.0,75.0,23.0,30.07,5.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.971,0,0,0,2.302585092994046,1,11,2,14,2,51.0,51.0,39.0,30.08,22.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.55,0,0,0,2.302585092994046,1,4,2,10,2,59.0,59.0,28.0,30.14,7.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.58,0,0,0,2.302585092994046,1,3,3,9,2,48.0,43.0,68.0,30.0,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.621,0,0,0,2.302585092994046,1,6,3,16,2,83.0,83.0,26.0,29.84,12.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.388,0,0,0,1.3862943611198906,0,12,1,16,2,45.0,41.0,90.0,29.94,7.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.6609999999999999,0,0,0,1.3862943611198906,0,9,1,0,2,55.0,55.0,86.0,29.93,3.0,0.07,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.947,0,0,0,2.302585092994046,1,8,5,11,2,76.0,76.0,58.0,30.09,3.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.6030000000000002,0,1,0,2.302585092994046,1,5,0,5,2,53.0,53.0,83.0,30.09,6.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.489,0,0,0,2.302585092994046,0,4,4,6,2,33.0,33.0,92.0,29.82,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.366,0,0,0,2.0794415416798357,0,12,5,18,2,51.0,51.0,86.0,30.14,13.0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.14,0,0,0,2.302585092994046,1,8,0,16,2,83.0,83.0,41.0,29.81,14.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.554,0,0,0,2.302585092994046,1,7,3,13,2,71.0,71.0,57.0,29.97,7.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.883,0,1,0,2.302585092994046,1,4,2,10,2,59.0,59.0,28.0,30.14,7.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.45,0,0,0,2.302585092994046,1,9,4,17,2,77.0,77.0,36.0,29.72,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3989999999999999,0,0,0,2.302585092994046,1,9,3,15,2,78.0,78.0,19.0,29.95,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.999,0,0,0,2.302585092994046,1,8,1,15,2,69.0,69.0,40.0,29.97,8.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.285,0,1,0,2.302585092994046,0,11,1,16,2,47.0,44.0,71.0,30.23,6.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.189,0,0,0,2.302585092994046,1,7,0,14,2,86.0,86.0,27.0,29.85,8.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.03,1,0,0,2.302585092994046,1,8,4,15,2,79.0,79.0,56.0,30.02,7.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.018,1,0,0,2.302585092994046,1,7,3,15,2,77.0,,42.0,29.97,,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.385,1,0,0,2.302585092994046,1,8,2,7,2,57.0,57.0,74.0,30.01,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.156,0,0,0,2.302585092994046,0,8,4,2,2,63.0,63.0,72.0,30.03,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.303,1,0,0,2.302585092994046,0,4,1,20,2,56.0,56.0,47.0,30.01,5.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.735,0,0,0,2.302585092994046,1,9,4,14,2,76.0,76.0,27.0,29.76,13.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.261,0,0,0,2.302585092994046,1,6,3,9,2,60.0,60.0,57.0,30.18,9.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.353,0,0,0,2.302585092994046,1,10,4,16,2,55.0,55.0,93.0,29.66,7.0,0.01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.487,0,0,0,2.302585092994046,1,6,3,15,2,83.0,83.0,42.0,29.74,9.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.138,0,1,0,2.302585092994046,0,10,4,4,2,54.0,54.0,86.0,29.96,12.0,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.452,0,0,0,2.302585092994046,1,7,3,13,2,72.0,72.0,57.0,29.97,5.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.405,0,0,0,2.302585092994046,1,4,4,12,2,67.0,67.0,51.0,30.17,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1740000000000002,0,0,0,1.3862943611198906,1,8,4,9,2,66.0,66.0,87.0,30.08,5.0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.137,0,0,0,2.302585092994046,1,5,0,10,2,57.0,57.0,69.0,30.02,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
